   7.50 -1.249     28.119   0.0000  -0.211   0.116  0.00E+00  0.00E+00  0.00E+00   22.399 -1.54 0.262E-14 0.1000E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   6.70 -1.287     29.247   0.0000  -0.211   0.116  0.00E+00  0.00E+00  0.00E+00   23.299 -1.61 0.772E-15 0.1000E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   5.90 -1.298     29.759   0.0000  -0.211   0.116  0.00E+00  0.00E+00  0.00E+00   23.708 -1.64 0.232E-12 0.1000E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   5.10 -1.297     29.982   0.0000  -0.211   0.116  0.00E+00  0.00E+00  0.00E+00   23.887 -1.65 0.242E-10 0.1000E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   4.30 -1.293     30.112   0.0000  -0.211   0.116  0.00E+00  0.00E+00  0.00E+00   23.991 -1.66 0.341E-09 0.1000E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   3.50 -1.289     30.214   0.0000  -0.211   0.116  0.00E+00  0.00E+00  0.00E+00   24.073 -1.66 0.161E-08 0.1000E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   2.70 -1.285     30.300   0.0000  -0.211   0.116  0.00E+00  0.00E+00  0.00E+00   24.142 -1.67 0.153E-07 0.1001E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   1.90 -1.282     30.360   0.0000  -0.211   0.116  0.00E+00  0.00E+00  0.00E+00   24.190 -1.67 0.126E-08 0.1009E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   1.10 -1.281     30.387   0.0000  -0.211   0.116  0.00E+00  0.00E+00  0.00E+00   24.212 -1.68 0.586E-05 0.7912E-03 0.1936E-01 -.7374E-01 0.1202     0.1389    
   0.30 -1.280     30.395   0.0000  -0.150   0.069  0.00E+00  0.25E-03  0.00E+00   24.622 -1.68 0.799E-02 0.1013E-01 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   0.10 -1.280     30.395   0.0001  -0.010   0.002  0.00E+00  0.12E-01  0.00E+00   42.916 -1.68 0.171E-01 0.1042E-01 0.1830E-01  0.000     0.4939     0.3933    
  21.90 -.9474     17.266   0.0016   0.360   1.006  0.72E-03  0.00E+00  0.00E+00   13.663 -0.93 0.684     0.6601E-01 0.6150E-01 -.3495E-03 0.3888     0.4880    
  21.10 -.9414     17.268   0.0074   0.355   0.831  0.54E-03  0.00E+00  0.00E+00   13.682 -0.94 0.627     0.6429E-01 0.3182     -.2701E-02 0.3612     0.4516    
  20.30 -.9405     17.271   0.0116   0.351   0.778  0.47E-03  0.00E+00  0.00E+00   13.690 -0.94 0.571     0.6316E-01 0.5726     -.6935E-02 0.3207     0.3982    
  19.50 -.9403     17.274   0.0139   0.347   0.744  0.43E-03  0.00E+00  0.00E+00   13.697 -0.94 0.517     0.6260E-01 0.8195     -.1394E-01 0.2710     0.3330    
  18.70 -.9403     17.279   0.0144   0.343   0.717  0.39E-03  0.00E+00  0.00E+00   13.704 -0.94 0.464     0.6258E-01  1.061     -.2544E-01 0.2169     0.2624    
  17.90 -.9406     17.284   0.0134   0.338   0.693  0.36E-03  0.00E+00  0.00E+00   13.711 -0.94 0.413     0.6309E-01  1.298     -.4448E-01 0.1640     0.1943    
  17.10 -.9410     17.292   0.0115   0.333   0.669  0.32E-03  0.00E+00  0.00E+00   13.721 -0.94 0.363     0.6406E-01  1.528     -.7633E-01 0.1175     0.1354    
  16.30 -.9415     17.303   0.0091   0.325   0.645  0.28E-03  0.00E+00  0.00E+00   13.734 -0.94 0.315     0.6527E-01  1.735     -.1293     0.8059E-01 0.9005E-01
  15.50 -.9422     17.321   0.0067   0.315   0.618  0.24E-03  0.00E+00  0.00E+00   13.751 -0.94 0.270     0.6614E-01  1.866     -.2133     0.5428E-01 0.5882E-01
  14.70 -.9432     17.348   0.0047   0.301   0.588  0.19E-03  0.00E+00  0.00E+00   13.778 -0.94 0.226     0.6423E-01  1.677     -.2800     0.4323E-01 0.4612E-01
  13.90 -.9444     17.395   0.0030   0.281   0.552  0.14E-03  0.00E+00  0.00E+00   13.820 -0.95 0.184     0.5850E-01  1.186     -.2800     0.4323E-01 0.4612E-01
  13.10 -.9459     17.479   0.0017   0.249   0.509  0.90E-04  0.00E+00  0.00E+00   13.892 -0.95 0.145     0.5184E-01 0.7728     -.2800     0.4323E-01 0.4612E-01
  12.30 -.9479     17.648   0.0009   0.197   0.455  0.43E-04  0.00E+00  0.00E+00   14.032 -0.96 0.108     0.4472E-01 0.4662     -.2800     0.4323E-01 0.4612E-01
  11.50 -.9518     18.022   0.0004   0.109   0.389  0.11E-04  0.00E+00  0.00E+00   14.334 -0.98 0.731E-01 0.3671E-01 0.2492     -.2800     0.4323E-01 0.4612E-01
  10.70 -.9641     18.995   0.0001  -0.049   0.315  0.68E-06  0.00E+00  0.00E+00   15.112 -1.04 0.346E-01 0.2514E-01 0.9813E-01 -.2800     0.4323E-01 0.4612E-01
   9.90 -1.049     22.589   0.0000  -0.320   0.251  0.00E+00  0.00E+00  0.00E+00   17.984 -1.23 0.140E-04 0.2663E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   9.10 -1.120     24.560   0.0000  -0.321   0.251  0.00E+00  0.00E+00  0.00E+00   19.558 -1.34 0.111E-07 0.1000E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   8.30 -1.189     26.446   0.0000  -0.321   0.251  0.00E+00  0.00E+00  0.00E+00   21.063 -1.45 0.439E-10 0.1000E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   7.50 -1.249     28.113   0.0000  -0.321   0.251  0.00E+00  0.00E+00  0.00E+00   22.394 -1.54 0.268E-14 0.1000E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   6.70 -1.286     29.239   0.0000  -0.321   0.251  0.00E+00  0.00E+00  0.00E+00   23.293 -1.61 0.204E-11 0.1000E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   5.90 -1.298     29.756   0.0000  -0.321   0.251  0.00E+00  0.00E+00  0.00E+00   23.706 -1.64 0.478E-10 0.1000E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   5.10 -1.297     29.981   0.0000  -0.321   0.251  0.00E+00  0.00E+00  0.00E+00   23.886 -1.65 0.755E-09 0.1000E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   4.30 -1.293     30.112   0.0000  -0.321   0.251  0.00E+00  0.00E+00  0.00E+00   23.991 -1.66 0.440E-09 0.1000E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   3.50 -1.289     30.214   0.0000  -0.321   0.251  0.00E+00  0.00E+00  0.00E+00   24.073 -1.66 0.221E-07 0.1002E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   2.70 -1.285     30.299   0.0000  -0.321   0.251  0.00E+00  0.00E+00  0.00E+00   24.141 -1.67 0.173E-07 0.2052E-03 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   1.90 -1.282     30.360   0.0000  -0.321   0.251  0.00E+00  0.00E+00  0.00E+00   24.190 -1.67 0.588E-05 0.9091E-03 0.2488E-01 -.2800     0.4323E-01 0.4612E-01
   1.10 -1.281     30.387   0.0002  -0.309   0.232  0.00E+00  0.16E-05  0.00E+00   24.215 -1.68 0.807E-02 0.1087E-01 0.3070     -.2067     0.5569E-01 0.6047E-01
   0.30 -1.280     30.393   0.0000  -0.217   0.145  0.00E+00  0.49E-03  0.00E+00   25.011 -1.68 0.207E-01 0.1819E-01 0.1830E-01 -.2800     0.4323E-01 0.4612E-01
   0.10 -1.280     30.394   0.0001  -0.014   0.006  0.00E+00  0.13E-01  0.00E+00   46.110 -1.68 0.321E-01 0.1427E-01 0.1830E-01  0.000     0.4939     0.3933    
  21.90 -.9501     17.378   0.0016   0.430   1.059  0.11E-02  0.00E+00  0.00E+00   13.718 -0.94 0.685     0.6611E-01 0.6150E-01 -.5049E-03 0.3868     0.4854    
